398062,2
398114,1
398529,1
398653,2
399476,3
401326,3
402363,2
406092,1
406312,1
414455,1
415583,1
418766,3
420054,1
421425,1
422322,3
422727,2
423263,1
424988,1
427343,1
427949,1
428526,2
430195,1
430226,1
433958,2
434220,2
434401,2
436195,3
436331,1
438630,2
440620,2
445975,2
446636,1
446899,1
447774,6
447899,13
448733,1
450345,2
450441,1
450919,1
453094,4
453153,2
454199,3
455596,1
458319,1
458818,3
460056,2
460235,5
465658,2
467871,1
471701,1
476330,3
478359,4
480074,1
483263,4
483916,1
483963,1
486860,2
487624,1
488130,3
488488,1
488813,2
490038,1
490836,1
491989,1
493566,1
493714,1
494077,1
494189,1
494262,1
494879,2
496998,1
498166,1
498542,6
499615,1
501640,1
501900,3
502664,2
507538,2
509537,1
510722,2
512283,1
515485,1
520325,1
520537,1
520712,1
520966,8
520981,2
521687,3
523130,1
524714,3
525122,15
526233,6
529157,1
534865,1
540886,1
542054,3
544396,7
547144,2
548088,1
548143,2
550383,1
550390,3
551523,1
552128,2
553205,7
556255,1
556292,2
559823,1
561328,1
563176,1
567063,1
567353,1
570933,3
573066,5
573109,4
575657,1
577642,1
577941,1
582756,2
586470,1
586973,1
590819,4
591188,1
593941,1
596644,1
597443,1
598937,1
605065,1
606193,2
614269,3
614343,1
615526,1
617943,2
619010,1
621321,2
624934,1
631179,1
631973,1
639675,2
642601,1
643241,1
643823,1
644207,1
646200,1
647046,2
647380,1
647994,1
648728,1
651967,1
654390,1
657085,2
657273,1
657836,1
660962,1
666163,3
666440,1
666451,1
666666,1
668005,1
668895,1
669401,4
671185,2
671593,1
673342,2
673978,1
676683,1
677058,5
678048,1
684096,3
685424,1
686386,1
687970,2
688530,1
689715,3
689920,2
690080,1
691135,1
696621,2
697585,1
701924,1
704302,1
707699,1
712273,2
714389,6
716293,1
719443,1
720776,1
732669,1
733113,4
734659,1
735887,2
739837,1
740772,2
743111,1
745700,1
748135,1
748278,2
748495,1
750398,1
751551,1
753123,1
753325,1
754336,2
758991,2
761139,1
761864,1
762810,1
763893,1
767700,1
771688,6
775373,2
776098,1
776111,3
779411,1
780532,4
782381,17
783722,1
787275,1
787681,4
787909,1
788238,1
792909,3
794953,2
795242,18
796557,2
797027,2
797655,2
797844,1
799392,1
801688,1
806815,2
813633,2
823182,1
830711,1
833035,3
854236,1
864956,3
865252,1
867893,1
872963,1
876029,1
880299,1
887952,1
888102,2
890005,1
891189,1
898822,3
900903,5
901933,1
909007,2
910255,2
913103,2
917317,4
919060,1
919201,1
922545,1
926085,1
936227,3
940337,7
953173,10
958458,9
962606,1
965838,2
967014,4
975864,1
977510,2
979127,1
979361,1
980503,1
980594,2
982846,2
988711,1
994733,1
998787,21
999808,1
1000152,2
1000307,2
1000332,1
1000345,3
1000392,2
1000403,5
1000554,1
1000682,5
1000686,1
1000745,3
1001018,1
1001038,2
1001100,1
1001142,1
1001332,1
1001336,3
1001345,1
1001351,1
1001373,1
1001391,1
1001438,2
1001476,1
1001533,2
1001638,1
1001857,1
1001859,1
1001890,3
1001936,3
1001940,2
1001945,1
1002039,1
1002145,2
1002274,2
1002441,1
1002472,1
1002641,2
1002841,1
1002860,1
1002874,2
1002977,1
1003035,9
1003191,1
1003538,2
1003623,3
1003636,2
1003699,1
1003793,1
1003796,3
1003857,1
1003997,1
1004080,6
1004437,3
1004442,1
1004599,1
1004601,11
1004745,1
1004814,1
1005109,1
1005237,1
1005521,2
1005528,2
1005585,1
1005784,3
1005863,1
1006076,2
1006303,1
1006594,1
1006813,2
1006888,3
1007178,1
1007199,3
1007231,2
1007256,1
1007356,2
1007362,2
1007513,1
1007559,2
1007614,1
1007626,1
1007821,3
1007865,2
1007881,1
1007882,1
1007938,1
1007941,1
1008004,1
1008111,8
1008222,1
1008226,1
1008320,2
1008337,1
1008441,1
1008468,2
1008527,1
1008673,1
1008787,2
1008927,1
1009001,1
1009106,1
1009132,3
1009201,1
1009359,3
1009440,2
1009532,1
1009557,3
1009699,2
1009761,1
1009942,1
1009989,1
1010047,1
1010184,1
1010298,1
1010427,1
1010439,1
1010634,1
1010666,2
1010790,9
1010848,1
1010858,3
1010878,1
1010976,1
1011092,1
1011142,2
1011222,2
1011248,1
1011356,1
1011405,1
1011464,1
1011500,1
1011554,1
1011650,2
1011653,1
1011796,1
1011812,1
1011855,1
1011898,2
1012000,1
1012084,4
1012085,1
1012645,1
1012654,2
1012772,1
1012867,1
1012941,1
1012984,1
1013230,1
1013328,1
1013347,1
1013384,1
1013394,2
1013501,1
1013502,1
1013691,1
1013735,1
1013785,2
1013817,1
1013827,1
1013943,1
1014048,1
1014106,1
1014186,2
1014294,1
1014605,1
1014616,3
1014793,2
1014818,8
1014920,3
1015051,1
1015213,1
1015347,4
1015441,3
1015481,2
1015499,1
1015669,1
1015724,1
1015836,1
1015881,1
1015966,1
1015970,1
1015975,1
1015977,1
1015991,1
1016016,2
1016088,1
1016293,7
1016315,4
1016324,1
1016351,2
1016420,1
1016442,2
1016503,2
1016521,1
1016546,2
1016621,1
1016715,2
1016773,1
1016783,1
1016868,1
1017000,1
1017183,2
1017197,2
1017378,1
1017429,1
1017796,1
1017802,1
1017825,1
1017930,2
1017966,1
1017970,1
1017985,1
1018018,2
1018073,1
1018273,3
1018287,1
1018301,1
1018360,1
1018423,1
1018430,2
1018492,1
1018598,1
1018627,4
1018658,1
1018742,1
1018747,1
1018754,2
1018765,2
1018902,7
1018963,3
1019016,1
1019051,1
1019107,2
1019232,3
1019278,5
1019302,6
1019309,1
1019311,2
1019394,1
1019429,2
1019435,2
1019561,1
1019588,1
1019707,2
1019734,1
1019736,1
1019914,2
1019989,1
1019992,1
1019993,4
1020026,1
1020075,1
1020119,2
1020131,2
1020257,1
1020348,2
1020368,3
1020383,1
1020532,1
1020608,1
1020673,1
1020699,1
1020875,1
1020939,1
1021183,2
1021242,1
1021340,6
1021350,2
1021453,1
1021468,1
1021651,2
1021657,1
1021774,1
1022116,1
1022182,2
1022327,1
1022369,1
1022370,3
1022515,2
1022588,1
1022589,3
1022636,1
1022671,2
1022684,1
1022751,3
1022828,1
1022972,1
1023019,1
1023141,1
1023338,3
1023400,1
1023494,2
1023499,1
1023700,3
1023729,1
1023795,6
1023804,1
1023976,2
1023999,2
1024036,1
1024297,2
1024336,2
1024354,1
1024359,1
1024477,2
1024596,1
1024679,1
1024682,4
1024724,1
1024759,1
1024872,4
1024890,2
1024891,1
1024911,1
1025008,2
1025211,1
1025222,1
1025223,3
1025367,2
1025393,1
1025419,1
1025453,2
1025786,2
1025815,1
1025880,1
1026055,1
1026080,1
1026241,4
1026362,3
1026405,1
1026612,1
1026691,2
1027098,1
1027218,2
1027232,2
1027374,2
1027546,1
1027559,1
1027566,1
1027611,5
1027624,2
1027667,1
1027738,2
1027827,3
1028046,3
1028132,1
1028171,1
1028173,1
1028257,3
1028298,1
1028382,1
1028391,3
1028411,1
1028511,1
1028682,1
1028694,1
1028864,4
1028913,1
1028966,1
1029102,1
1029260,2
1029330,1
1029332,1
1029335,1
1029373,2
1029432,2
1029488,3
1029545,1
1029625,3
1029657,2
1029669,4
1029723,1
1029982,2
1029984,1
1029995,3
1030031,3
1030034,1
1030055,2
1030139,1
1030233,1
1030234,1
1030252,1
1030266,2
1030383,11
1030530,1
1030611,1
1030688,1
1030713,1
1030728,1
1030815,1
1030868,1
1031032,1
1031062,4
1031130,3
1031137,2
1031367,3
1031401,1
1031485,1
1031558,1
1031588,1
1031601,1
1031637,1
1031757,4
1031804,1
1031971,1
1032026,1
1032041,3
1032133,2
1032150,1
1032247,2
1032385,9
1032402,5
1032455,1
1032485,3
1032561,1
1032654,1
1032778,4
1032844,1
1032950,1
1033025,1
1033152,3
1033157,1
1033215,3
1033290,1
1033407,2
1033448,2
1033450,2
1033460,3
1033483,1
1033549,2
1033559,2
1033618,1
1033739,1
1033798,1
1033825,3
1033834,1
1033864,3
1033870,1
1034031,2
1034150,1
1034201,1
1034225,1
1034262,1
1034425,3
1034524,3
1034623,1
1034706,1
1034742,9
1034846,1
1035063,3
1035068,2
1035147,1
1035326,1
1035459,1
1035499,2
1035763,1
1035766,1
1035799,1
1035881,1
1035895,1
1035989,4
1036135,1
1036139,1
1036170,1
1036179,2
1036260,1
1036314,1
1036319,1
1036352,1
1036484,1
1036653,1
1036681,1
1036854,1
1036968,1
1037040,2
1037199,9
1037254,2
1037450,1
1037517,1
1037642,3
1037875,3
1037966,5
1037967,1
1038065,3
1038114,6
1038146,4
1038161,3
1038216,1
1038275,1
1038287,3
1038363,1
1038383,1
1038443,1
1038651,1
1038730,2
1038816,1
1038886,2
1038893,1
1039064,1
1039071,1
1039075,1
1039110,1
1039189,1
1039256,4
1039371,1
1039376,1
1039554,1
1039603,1
1039643,1
1039659,1
1039700,1
1039867,1
1040015,4
1040027,2
1040048,1
1040094,2
1040222,1
1040256,1
1040294,2
1040347,2
1040427,4
1040456,3
1040504,14
1040589,1
1040591,6
1040697,3
1040840,1
1040897,2
1041032,5
1041142,1
1041217,1
1041235,1
1041279,1
1041433,2
1041492,2
1041636,1
1041655,1
1041757,3
1041784,2
1041884,2
1041891,1
1041892,8
1042343,1
1042449,1
1042617,3
1042644,2
1042765,1
1042770,4
1042839,4
1042934,1
1042976,3
1043128,1
1043299,1
1043335,1
1043470,1
1043579,1
1043599,1
1043683,5
1043831,1
1044205,3
1044237,1
1044245,1
1044321,1
1044590,2
1044684,7
1044764,1
1044768,1
1045017,5
1045281,1
1045350,3
1045406,1
1045416,1
1045432,2
1045482,1
1045624,1
1045826,2
1045971,2
1045986,1
1045989,1
1045990,1
1046120,1
1046210,1
1046222,1
1046254,1
1046420,6
1046460,1
1046493,1
1046551,1
1046619,3
1046627,2
1046644,1
1046682,2
1046692,1
1046697,1
1046788,1
1046817,5
1047018,2
1047068,1
1047148,1
1047172,1
1047349,1
1047360,3
1047376,1
1047446,1
1047549,1
1047588,1
1047746,3
1047936,1
1047958,1
1048016,2
1048045,4
1048148,1
1048207,1
1048307,4
1048431,1
1048575,1
1048577,3
1048578,1
1048622,2
1048800,2
1048804,1
1048876,1
1048937,1
1048998,1
1049060,2
1049088,2
1049164,1
1049201,4
1049218,1
1049261,2
1049320,2
1049361,5
1049389,1
1049445,3
1049517,1
1049547,1
1049643,1
1049656,2
1049683,1
1049696,1
1049779,1
1049821,1
1049925,1
1049932,3
1050021,2
1050037,1
1050053,1
1050062,1
1050068,3
1050088,2
1050115,1
1050123,1
1050152,1
1050734,1
1050852,1
1051060,1
1051107,3
1051134,2
1051142,1
1051235,1
1051300,1
1051321,2
1051348,3
1051498,1
1051575,3
1051623,2
1051638,1
1051761,1
1051840,2
1052011,1
1052243,2
1052313,1
1052320,1
1052376,4
1052400,1
1052464,1
1052478,1
1052495,1
1052681,1
1052700,1
1052788,5
1052937,1
1052950,6
1053042,1
1053173,1
1053229,1
1053262,1
1053283,2
1053365,6
1053398,1
1053490,1
1053575,1
1053625,1
1053660,2
1053751,1
1053781,1
1053920,1
1053930,1
1054005,1
1054053,1
1054086,3
1054132,1
1054209,2
1054274,2
1054473,1
1054498,2
1054574,6
1054697,1
1054859,1
1054940,2
1055034,1
1055272,1
1055373,1
1055388,2
1055455,1
1055491,2
1055504,1
1055517,1
1055521,1
1055537,1
1055641,2
1055681,3
1055746,1
1055756,1
1055893,3
1056001,1
1056046,2
1056057,1
1056138,2
1056234,1
1056314,1
1056455,1
1056463,1
1056478,1
1056601,3
1056740,1
1056887,1
1057002,1
1057075,5
1057110,2
1057202,3
1057220,1
1057281,1
1057463,1
1057482,1
1057661,1
1057771,1
1057866,3
1057897,1
1058402,1
1058437,1
1058453,1
1058523,1
1058594,2
1058618,1
1058648,3
1058673,3
1058798,1
1059073,1
1059102,1
1059117,1
1059151,1
1059194,2
1059357,1
1059361,1
1059811,1
1059889,2
1059961,1
1060092,1
1060425,1
1060460,3
1060676,3
1060717,4
1060900,1
1060933,2
1060994,3
1061059,1
1061082,2
1061451,4
1061522,2
1061562,1
1061571,2
1061606,1
1061660,1
1061722,2
1061828,2
1061862,1
1061916,2
1061989,1
1062081,2
1062145,1
1062207,1
1062214,1
1062375,2
1062476,21
1062753,5
1062833,1
1062903,1
1062942,1
1063114,1
1063161,1
1063472,1
1063558,2
1063653,2
1063710,1
1063853,2
1063918,1
1064033,3
1064040,4
1064116,1
1064156,1
1064214,1
1064274,2
1064486,1
1064555,1
1064564,6
1064713,1
1064858,1
1064882,1
1064964,1
1065119,1
1065234,3
1065403,1
1065446,1
1065518,4
1065525,2
1065530,1
1065561,2
1065562,1
1065654,1
1065663,1
1065738,5
1065941,10
1066069,1
1066101,2
1066251,1
1066270,1
1066354,1
1066422,2
1066542,2
1066689,1
1066806,1
1066849,2
1066881,2
1067033,1
1067101,2
1067133,1
1067229,1
1067293,1
1067301,2
1067396,3
1067489,1
1067549,1
1067663,1
1067696,1
1067697,1
1067747,1
1067946,5
1067951,1
1067999,1
1068052,1
1068112,1
1068227,3
1068681,1
1068702,1
1068861,1
1068900,2
1069266,1
1069620,1
1069834,2
1069871,2
1069884,1
1070231,3
1070321,1
1070355,2
1070375,1
1070638,1
1070693,1
1070712,1
1070813,1
1070933,2
1071066,1
1071189,1
1071222,2
1071233,2
1071260,3
1071344,2
1071345,1
1071457,1
1071789,1
1071865,2
1071866,2
1071888,1
1072078,1
1072258,5
1072318,1
1072408,1
1072555,24
1072596,2
1072669,6
1072737,8
1072855,1
1072961,1
1073288,1
1073465,1
1073483,1
1073578,1
1073701,2
1073719,1
1073790,1
1073816,2
1073856,2
1073899,1
1074084,1
1074187,2
1074192,1
1074251,2
1074346,3
1074420,3
1074439,1
1074457,1
1074525,2
1074597,1
1074630,1
1074681,2
1074715,3
1074725,1
1074930,1
1074963,1
1075098,1
1075214,3
1075334,4
1075372,2
1075543,1
1075565,1
1075679,1
1075691,2
1075701,2
1075898,1
1075954,1
1076047,1
1076061,1
1076442,1
1076496,1
1076545,2
1076722,1
1076730,1
1076749,1
1076768,1
1076836,1
1076894,1
1076996,1
1077183,1
1077208,2
1077231,4
1077265,1
1077281,3
1077288,1
1077480,1
1077507,2
1077590,1
1077648,1
1077677,2
1077738,2
1077872,2
1077972,1
1078031,1
1078135,2
1078141,2
1078192,1
1078267,2
1078530,1
1078657,1
1078734,3
1078758,8
1078788,1
1078954,1
1078971,4
1079048,1
1079069,2
1079127,1
1079137,1
1079143,2
1079171,1
1079180,1
1079183,2
1079460,1
1079543,2
1079591,1
1079655,1
1079750,1
1079942,3
1079956,1
1079960,1
1100015,1
1100073,7
1100114,2
1100162,1
1100179,1
1100360,1
1100462,2
1100702,1
1100731,2
1100873,2
1100920,1
1100955,2
1101043,1
1101061,2
1101110,3
1101171,1
1101186,4
1101241,1
1101284,1
1101335,2
1101591,5
1101676,1
1101691,1
1101819,2
1101856,1
1101905,1
1101952,1
1101972,5
1102027,1
1102211,1
1102371,2
1102711,1
1102977,1
1102991,2
1103363,1
1103383,1
1103404,2
1103427,2
1103597,1
1103810,3
1103831,1
1103866,2
1103870,1
1103885,1
1103897,1
1103987,2
1104038,1
1104042,2
1104080,3
1104159,1
1104244,2
1104497,3
1104510,3
1104521,2
1104632,2
1104745,2
1104776,8
1104789,1
1104967,3
1105023,3
1105046,2
1105174,2
1105265,1
1105339,9
1105363,1
1105398,2
1105483,3
1105628,1
1105706,1
1105814,1
1105827,4
1105911,1
1105954,1
1106229,2
1106365,1
1106423,3
1106612,1
1106663,1
1106672,1
1106870,1
1106917,1
1106979,2
1107089,2
1107129,1
1107255,1
1107341,2
1107489,1
1107596,1
1107672,1
1107918,3
1107936,2
1107949,1
1108010,4
1108032,1
1108070,3
1108255,1
1108272,2
1108348,1
1108373,2
1108713,1
1108724,3
1108740,1
1108813,2
1109022,3
1109178,2
1109197,2
1109198,1
1109250,1
1109286,3
1109423,1
1109441,4
1109477,2
1109497,1
1109681,1
1109704,2
1109774,2
1109851,1
1110203,2
1110257,1
1110347,1
1110404,2
1110570,2
1110584,1
1110822,1
1110903,1
1110934,1
1112108,3
1112159,1
1112270,3
1112319,1
1112387,1
1112400,1
1112453,1
1112627,2
1112656,1
1112668,2
1112737,1
1112830,4
1112920,5
1112975,2
1112978,1
1112983,1
1113053,1
1113171,9
1113175,2
1113237,2
1113275,1
1113358,1
1113384,1
1113446,2
1113455,1
1113511,2
1113577,7
1113653,1
1113737,4
1113826,1
1113850,2
1113981,9
1114016,1
1114152,2
1114199,4
1114213,3
1114506,1
1114584,1
1114589,1
1114761,1
1114810,2
1114890,1
1114897,1
1115005,1
1115117,1
1115163,3
1115318,1
1115419,1
1115455,1
1115483,1
1115508,3
1115543,1
1115566,2
1115678,2
1115942,1
1115968,1
1116055,1
1116199,1
1116228,1
1116249,1
1116325,1
1116328,1
1116387,1
1116505,1
1116513,1
1116540,1
1117088,1
1117151,1
1117312,3
1117375,2
1117513,1
1117625,1
1117724,1
1117737,1
1117759,2
1117808,2
1117920,1
1117922,1
1117989,1
1118040,2
1118098,2
1118295,2
1118552,3
1118563,2
1118580,1
1118637,1
1118697,2
1118721,2
1118864,1
1119000,1
1119021,1
1119049,2
1119311,1
1119319,2
1119343,2
1119412,3
1119448,1
1119449,1
1119657,3
1119721,1
1119764,1
1119771,2
1119921,1
1119990,3
1120018,1
1120150,1
1120195,2
1120218,1
1120277,1
1120474,1
1120567,2
1120631,1
1120668,1
1120721,4
1120733,4
1120853,1
1120912,2
1120987,2
1120989,3
1121128,3
1121292,2
1121458,1
1121473,2
1121498,6
1121510,2
1121511,3
1121515,1
1121576,1
1121614,1
1121649,1
1121819,2
1121956,6
1121963,1
1122138,3
1122171,1
1122385,1
1122455,5
1122539,1
1122574,2
1122628,1
1122699,3
1122792,1
1122797,2
1122854,2
1122931,1
1122953,1
1122995,1
1123057,1
1123207,6
1123312,1
1123315,2
1123341,1
1123362,1
1123561,4
1123709,2
1123735,1
1123758,1
1123786,1
1123853,2
1123909,2
1123968,1
1124022,2
1124148,1
1124167,2
1124169,2
1124189,1
1124550,3
1124700,2
1124802,1
1124867,5
1125012,1
1125037,3
1125173,1
1125191,1
1125491,1
1125525,2
1125542,2
1125553,2
1125794,2
1125800,1
1125837,1
1125869,1
1125886,1
1125893,1
1126065,1
1126158,1
1126231,1
1126244,5
1126249,1
1126282,2
1126305,1
1126397,1
1126480,1
1126596,1
1126633,1
1126639,1
1126682,2
1126744,1
1126900,5
1126942,1
1127076,5
1127116,1
1127141,3
1127171,2
1127377,1
1127565,5
1127791,1
1127891,1
1127900,7
1127919,4
1127999,3
1128017,1
1128064,4
1128082,1
1128170,1
1128174,1
1128203,1
1128314,1
1128318,1
1128329,2
1128335,6
1128363,1
1128408,1
1128471,1
1128500,2
1128521,1
1128537,8
1128561,2
1128566,1
1128592,1
1128594,1
1128611,1
1128840,3
1128890,2
1128936,1
1128999,1
1129054,2
1129442,1
1129504,1
1129513,2
1129580,1
1129951,1
1130028,1
1130068,1
1130079,1
1130227,1
1130294,3
1130303,1
1130315,1
1130377,1
1130393,1
1130419,2
1130474,2
1130521,3
1130593,1
1130605,1
1130642,1
1130650,1
1130663,2
1130750,1
1130783,5
1130865,1
1131068,1
1131156,3
1131157,3
1131167,1
1131173,1
1131412,2
1131457,1
1131556,1
1131608,1
1131684,1
1131795,1
1131797,4
1131800,1
1131870,2
1131919,1
1131939,1
1131966,3
1132029,1
1132048,5
1132142,1
1132213,1
1132352,1
1132357,1
1132401,1
1132416,1
1132430,2
1132449,1
1132511,1
1132538,1
1132583,1
1132608,1
1132761,1
1132846,1
1132914,1
1132932,4
1132975,1
1132997,6
1133076,1
1133151,3
1133185,1
1133208,1
1133263,2
1133348,1
1133362,1
1133399,1
1133401,3
1133680,1
1133686,1
1133737,3
1133848,2
1133864,1
1133935,1
1133975,2
1133986,1
1133992,1
1134039,1
1134058,1
1134085,1
1134156,2
1134348,1
1134359,6
1134360,1
1134461,2
1134477,1
1134490,1
1134554,1
1134714,9
1134715,1
1134840,1
1134927,1
1134948,6
1135025,4
1135043,2
1135095,1
1135128,1
1135275,1
1135402,1
1135403,4
1135476,7
1135626,7
1135636,3
1135680,2
1135690,2
1135708,4
1136142,1
1136167,1
1136182,1
1136290,3
1136299,1
1136381,1
1136394,4
1136488,2
1136570,2
1136641,3
1136780,1
1136787,4
1136814,1
1136818,11
1137001,2
1137002,2
1137035,1
1137104,2
1137190,2
1137229,1
1137239,1
1137268,2
1137436,3
1137480,3
1137545,1
1137563,1
1137644,2
1137657,2
1137708,1
1137721,1
1137799,6
1137888,1
1137889,1
1137995,1
1138012,2
1138016,1
1138025,2
1138159,1
1138161,1
1138187,1
1138234,1
1138268,2
1138294,11
1138347,1
1138365,2
1138369,4
1138406,2
1138410,1
1138422,5
1138648,2
1138664,1
1138731,2
1138956,2
1138957,1
1138966,2
1138999,5
1139067,1
1139077,1
1139261,3
1139358,1
1139492,4
1139497,1
1139527,1
1139538,1
1139623,1
1139633,1
1139656,2
1139732,1
1139750,1
1139830,2
1139862,1
1139980,1
1140048,1
1140097,1
1140172,2
1140231,1
1140311,2
1140335,1
1140340,1
1140411,1
1140468,1
1140545,2
1140574,1
1140607,1
1140678,1
1140759,4
1140781,1
1141308,3
1141336,1
1141364,2
1141424,1
1141539,1
1141545,1
1141580,1
1141809,1
1141861,1
1141952,1
1142210,1
1142340,3
1142343,11
1142358,5
1142418,1
1142529,2
1142584,1
1142678,1
1142724,1
1142776,3
1142861,1
1142974,1
1142987,1
1143195,1
1143217,1
1143224,2
1143247,2
1143254,1
1143524,1
1143549,1
1143609,2
1143755,1
1143803,2
1143820,2
1143979,1
1144076,1
1144172,1
1144175,1
1144350,1
1144521,1
1144590,3
1144618,1
1144637,1
1144673,1
1144681,3
1144727,1
1144743,1
1144787,4
1144853,13
1144885,3
1145023,1
1145128,1
1145129,3
1145219,4
1145273,2
1145345,1
1145524,5
1145616,1
1145693,3
1145711,1
1145739,1
1145803,2
1146001,5
1146041,1
1146317,1
1146523,2
1146659,2
1146740,6
1146768,1
1146782,2
1146880,1
1146895,1
1146927,2
1146953,1
1146958,2
1146978,4
1147120,1
1147229,1
1147252,2
1147320,1
1147569,6
